label_tec,sentence
T1569,"Adversaries can use scripts or manually run the commands launchctl load -w ""%s/Library/LaunchAgents/%s"" or /bin/launchctl load to execute Launch Agents or Launch Daemons."
T1569,Calisto uses launchctl to enable screen sharing on the victim’s machine.
T1569,LoudMiner launched the QEMU services in the /Library/LaunchDaemons/ folder using launchctl.
T1569,It also uses launchctl to unload all Launch Daemons when updating to a newer version of LoudMiner.
T1569,AppleJeus has loaded a plist file using the launchctl command.
T1569,XCSSET loads a system level launchdaemon using the launchctl load -w command from /System/Librarby/LaunchDaemons/ssh.plist.
T1608,Adversaries may put in place resources that are referenced by a link that can be used during targeting.
T1608,"An adversary may rely upon a user clicking a malicious link in order to divulge information  or to gain execution, as in Malicious Link."
T1608,"Links can be used for spearphishing, such as sending an email accompanied by social engineering text to coax the user to actively click or copy and paste a URL into a browser."
T1608,"Prior to a phish for information  or a phish to gain initial access to a system , an adversary must set up the resources for a link target for the spearphishing link."
T1608,"Typically, the resources for a link target will be an HTML page that may include some client-side script such as JavaScript to decide what content to serve to the user."
T1608,"Adversaries may clone legitimate sites to serve as the link target, this can include cloning of login pages of legitimate web services or organization login pages in an effort to harvest credentials during Spearphishing Link."
T1608,Adversaries may also Upload Malware and have the link target point to malware for download/execution by the user.
T1608,Adversaries may purchase domains similar to legitimate domains  during acquisition of infrastructure  to help facilitate Malicious Link.
T1608,Link shortening services can also be employed.
T1608,Silent Librarian has cloned victim organization login pages and staged them for later use in credential harvesting campaigns.
T1608,Silent Librarian has also made use of a variety of URL shorteners for these staged websites.
T1222,Most Linux and Linux-based platforms provide a standard set of permission groups  and a standard set of permissions  that are applied to each group.
T1222,"While nuances of each platform’s permissions implementation may vary, most of the platforms provide two primary commands used to manipulate file and directory ACLs: chown , and chmod ."
T1222,Adversarial may use these commands to make themselves the owner of files and directories or change the mode if current permissions allow it.
T1222,They could subsequently lock others out of the file.
T1222,"Specific file and directory modifications may be a required step for many techniques, such as establishing Persistence via Unix Shell Configuration Modification or tainting/hijacking other instrumental binary/configuration files via Hijack Execution Flow."
T1222,"OSX/Shlayer can use the chmod utility to set a file as executable, such as chmod 777 or chmod +x."
T1222,Penquin can add the executable flag to a downloaded file.
T1222,Kinsing has used chmod to modify permissions on key files for use.
T1222,Webshell has the ability to modify file permissions.
T1222,Bundlore changes the permissions of a payload using the command chmod -R 755.
T1222,XCSSET uses the chmod +x command to grant executable permissions to the malicious file.
T1222,Dok gives all users execute permissions for the application using the command chmot +x /Users/Shared/AppStore.app.
T1222,APT32's macOS backdoor changes the permission of the file it wants to execute to 755.
T1222,Rocke has changed file permissions of files so they could not be modified.
T1222,TeamTNT has modified the permissions on binaries with chattr.
T1136,Adversaries may create a local account to maintain access to victim systems.
T1136,"Local accounts are those configured by an organization for use by users, remote support, services, or for administration on a single system or service."
T1136,"With a sufficient level of access, the net user /add command can be used to create a local account."
T1136,On macOS systems the dscl -create command can be used to create a local account.
T1136,Mis-Type may create a temporary user on the system named “Lost_{Unique Identifier}.” Flame can create backdoor accounts with login “HelpAssistant” on domain connected systems if appropriate rights are available.
T1136,S-Type may create a temporary user on the system named “Lost_{Unique Identifier}” with the password “pond~!
T1136,@6”{Unique Identifier}.” Calisto has the capability to add its own account to the victim's machine.
T1136,Carbanak can create a Windows account.
T1136,"ServHelper has created a new user and added it to the ""Remote Desktop Users"" and ""Administrators"" groups."
T1136,HiddenWasp creates a user account as a means to provide initial persistence to the compromised machine.
T1136,ZxShell has a feature to create local user accounts.
T1136,GoldenSpy can create new users on an infected system.
T1136,Hildegard has created a user named “monerodaemon”.
T1136,SMOKEDHAM has created user accounts and added them to local Admin groups.
T1136,"Dragonfly 2.0 created accounts on victims, including administrator accounts, some of which appeared to be tailored to each individual staging target."
T1136,Leafminer used a tool called Imecab to set up a persistent remote access account on the victim machine.
T1136,"APT3 has been known to create or enable accounts, such as support_388945a0."
T1136,APT41 created user accounts and adds them to the User and Admin groups.
T1136,APT39 has created accounts on multiple compromised hosts to perform actions within the network.
T1136,Fox Kitten has created a local user account with administrator privileges.
T1136,TeamTNT has created local privileged users on victim machines.
T1087,Adversaries may attempt to get a listing of local system accounts.
T1087,This information can help adversaries determine which local accounts exist on a system to aid in follow-on behavior.
T1087,Commands such as net user and net localgroup of the Net utility and id and groupson macOS and Linux can list local users and groups.
T1087,"On Linux, local users can also be enumerated through the use of the /etc/passwd file."
T1087,On macOS the dscl .
T1087,list /Users command can be used to enumerate local accounts.
T1087,The discovery modules used with Duqu can collect information on accounts and permissions.
T1087,Mis-Type may create a file containing the results of the command cmd.exe /c net user {Username}.
T1087,Kazuar gathers information on local groups and members on the victim’s machine.
T1087,MURKYTOP has the capability to retrieve information about users on remote hosts.
T1087,InvisiMole has a command to list account information on the victim’s machine.
T1087,SHOTPUT has a command to retrieve information about connected users.
T1087,Kwampirs collects a list of accounts with the command net users.
T1087,POWERSTATS can retrieve usernames from compromised hosts.
T1087,"Epic gathers a list of all user accounts, privilege classes, and time of last logon."
T1087,RATANKBA uses the net user command.
T1087,Agent Tesla can collect account information from the victim’s machine.
T1087,S-Type runs the command net user on a victim.
T1087,S-Type also runs tests to determine the privilege level of the compromised user.
